smiles,density,refractive_index,dielectric_const_dc,thermal_conductivity
*C(=O)Nc1ccccc1NC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,1.285201084,1.692394364,3.523989617,0.229940242
*C(=O)Nc1cccc(NC(=O)/C=C/c2cccc(N3C(=O)c4ccc(*)cc4C3=O)c2)c1,1.251502611,1.713526232,3.522074175,0.283388677
*C(=O)Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c2)c1,1.200829298,1.729698337,4.271216806,0.288072027
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,1.127096125,1.605493701,6.695498255,0.234181621
*c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cccc23)cc1,1.243581648,1.669770923,2.985734733,0.317593927
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c3c(ccc2)c(ccc3)Oc2ccc(cc2)*)cc1,1.241250034,1.696314409,3.353681881,0.272013483
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc4c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cccc34)cc1)C2=O,1.237241822,1.685503986,4.115672375,0.253248203
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,1.311751956,1.552833599,28.01967555,0.178824304
*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,1.307479371,1.526693241,2.545397705,0.195860266
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,1.312846814,1.494939316,2.408039074,0.150988967
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C2=O,1.174741146,1.479190093,2.33619801,0.150371313
*c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c1C)C2=O,1.146022084,1.475764983,2.315146168,0.16438311
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.241176561,1.713787793,3.148710201,0.254618417
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.256698292,1.692217254,3.090377946,0.23259708
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,1.249194838,1.638397404,2.974834091,0.240362753
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.273186916,1.664250277,3.000773394,0.204011822
*c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,1.203851883,1.566137188,2.666937123,0.242359788
*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)cc1,1.218182819,1.642596847,3.008155865,0.249325732
*CC1(C)CC(*)(C)C(=O)OC1=O,1.134708881,1.462763057,2.551981569,0.185992809
*OC(=O)OCCCCCC*,1.07671508,1.445724032,2.297383941,0.272889143
*OC(=O)OCC(C(C(C(C*)(F)F)(F)F)(F)F)(F)F,1.68320529,1.348133864,2.241335804,0.145276489
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C)C,1.141156801,1.573773289,2.7808069,0.239631003
*Oc1ccc(C(C)(CCC)c2ccc(OC(*)=O)cc2)cc1,1.074574897,1.539474141,2.639058126,0.244337041
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C)c2)cc1C,1.071059114,1.53718762,2.602139118,0.235991215
*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(*)=O)c(Cl)c2)cc1Cl,1.319483933,1.550577319,2.589989189,0.135267254
*Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(*)=O)c(Br)c2)cc1Br,1.815896982,1.570668428,2.66018114,0.116199931
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,1.123680096,1.583077823,2.774698143,0.234250441
*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)cc2)cc1,1.015922365,1.508772363,2.519468916,0.229886318
*Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)OC(=O)*,1.143968702,1.569797145,2.761700558,0.233473598
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,1.114381568,1.553797132,2.686678066,0.218561417
*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CCCCC2)cc1C,1.053045275,1.524621509,2.522773652,0.233405574
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)*,1.128461031,1.610666878,2.818632726,0.207936405
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)c1ccccc1,1.105355359,1.588208337,2.758128415,0.211523164
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C(F)(F)F)C(F)(F)F,1.384457385,1.475394296,2.51992098,0.16903023
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)C#N,1.157290262,1.602749603,2.851647742,0.214219488
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(C)c2)cc1C,1.002192304,1.507514401,2.412679934,0.212399138
*Oc1c(cc(cc1)C(c1ccc(cc1)C(c1cc(c(cc1)OC(=O)*)C)(C)C)(C)C)C,1.037025858,1.54562253,2.601671716,0.234165789
*Oc1cc(ccc1)CCCCCCCCCCc1cc(ccc1)OC(=O)*,1.053440137,1.527488844,2.564708314,0.235809342
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C(C)C)c2)cc1C(C)C,1.004973052,1.497415513,2.43726779,0.230822589
*Oc1ccc(cc1)C(=O)CCCCCCCCC(=O)c1ccc(cc1)OC(=O)*,1.140448591,1.543897568,3.012396004,0.270982629
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)*,1.338016033,1.59635356,3.102253319,0.224611569
*OC(=O)OCc1ccc(cc1)C*,1.223791314,1.556279889,2.698073986,0.250103805
*Oc1ccc(C(=C(Cl)Cl)c2ccc(OC(*)=O)cc2)cc1,1.309864067,1.610478504,2.893071708,0.199949495
*Oc1ccc(cc1)OC(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)*,1.272056297,1.639020639,3.132465365,0.329371007
*Oc1cc2c(cc1)ccc(c2)OC(=O)Oc1ccc(cc1)OC(=O)*,1.30756147,1.644856737,3.18795941,0.263470354
*Oc1c2c(ccc1)c(ccc2)OC(=O)Oc1ccc(cc1)OC(=O)*,1.296405101,1.61616739,3.097321345,0.241562638
*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,1.056458614,1.734443676,3.057394126,0.25797031
*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,1.056649095,1.717359042,2.997889839,0.300076156
*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,1.066267313,1.725957693,3.033356027,0.231952429
*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,1.072232309,1.775199409,3.199004716,0.274147926
*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,1.095943981,1.79902045,3.287086099,0.244614479
*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,1.651958224,1.394323982,3.802971585,0.138820064
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,1.189618201,1.6467207,3.04926171,0.276789879
*CCCCCCS(*)(=O)=O,1.156037345,1.500095035,3.361584021,0.239977769
*OS(=O)(=O)c1ccc(*)cc1,1.433690549,1.580686839,2.800822853,0.186803621
*c1ccc(*)cc1,1.021951225,1.590131163,2.551408771,0.23968083873457946
*CCc1ccc(*)c(C)c1,1.00278747,1.587998671,2.551813684,0.255021494
*CCc1cc(C)c(*)cc1C,0.963046372,1.557289765,2.458416968,0.262219285
*CCc1ccc(*)c(Cl)c1,1.197077899,1.605900866,2.722289383,0.178005409
*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,1.388472271,1.571772856,2.584204756,0.119776758
*C1CCC(*)C1,0.928876066,1.500064822,2.25182859,0.284922378
*C1C2CC(C)C(C2)C1*,0.898563014,1.459347936,2.138590544,0.171048226
*C1CC2CC1C(*)C2CCCC,0.876370215,1.453167699,2.128187694,0.241394354
*C1CC2CC1C(*)C2CCCCCC,0.89181419,1.47158671,2.177082167,0.261321169
*CC(*)(C)c1ccc2ccccc2c1,0.989395044,1.607401294,2.622960763,0.186141125
*CCC(c1ccccc1)C(*)c1ccccc1,0.981231624,1.547601496,2.426447559,0.202492274
*/C(Cl)=C(/*)c1ccccc1,1.076752211,1.579625305,2.599654948,0.185906754
*/C=C(/*)c1ccc(C#C)cc1,1.010292342,1.696623986,2.938233112,0.298685003
*/C=C(/*)c1cccc(C#C)c1,1.016829963,1.67481899,2.86540183,0.274746743
*/C=C/C(C(=O)OCc1ccc(Cl)cc1)C(*)C(=O)OCc1ccc(Cl)cc1,1.258571666,1.532250586,2.652606063,0.171830845
*/C=C(/*)c1ccc(-c2ccc(C#C)cc2)cc1,1.042090871,1.765247976,3.163975958,0.264801989
*CC(*)C(=O)OCC(C)O,1.147339655,1.472076432,3.317414054,0.280976264
*CC(*)(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC,0.954492402,1.440676685,2.366131306,0.275383563
*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,0.946548067,1.441699214,2.216906042,0.27657995
*CC(*)C(=O)n1c2ccccc2c2ccccc21,1.166386752,1.66526397,2.954840448,0.185889246
*CC(*)C(=O)OC(OCC)C(F)(F)F,1.286700483,1.387400693,2.630002015,0.183494514
*CC(*)(C)C(=O)OC(OCC)C(F)(F)F,1.222015332,1.383891424,2.39258944,0.158540956
*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,1.051565254,1.514800703,2.619494977,0.278660635
*CC(*)(C)C(=O)Oc1c(C)cccc1C,1.039602434,1.509779835,2.396918629,0.211223838
*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,1.13049325,1.658259378,5.493817098,0.239801416
*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H],1.115470133,1.435528912,2.288454019,0.200554319
*C(*)C(=O)OC(C)C,1.034629356,1.440286259,2.39347061,0.218613254
*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,0.952119689,1.472696555,2.253426672,0.201358713
*CC(*)(C)C(=O)OCC(=O)c1ccccc1,1.148393849,1.521351701,2.845654246,0.206062145
*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,1.273551555,1.535969595,2.638837065,0.142399015
*CC(*)(C)C(=O)OCc1cccc(Cl)c1,1.192786371,1.531834492,2.621536504,0.156695253
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,1.187854535,1.532310563,2.51765376,0.167641229
*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,1.272828419,1.527475457,2.684759625,0.14256689
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,1.269283781,1.532808568,2.550927916,0.134920498
*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,1.269736861,1.534925892,2.45475279,0.138323775
*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,1.273236404,1.541289803,2.56527395,0.140187539
*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,1.269395896,1.535283066,2.499655594,0.129715026
*/C=C(/*)C(C)(C)C,0.776287524,1.44152112,2.121333437,0.284244599
*C1C(*)C2CC1C1C=CCC12,0.94806811,1.484773125,2.228767352,0.161458476
*/C(C)=C(/*)C(C)C,0.742358507,1.424219563,2.046663896,0.320934176
*OC1C(CO)OC(*)C(O)C1O,1.328453331,1.463530902,4.832148585,0.321583167
*Oc1cc(C)c(*)c(C)c1Br,1.421050088,1.538196177,2.479609535,0.179808547
*CCC(C)CO*,0.951690982,1.461938503,2.652793135,0.231649902
*Oc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,1.242048901,1.744277918,3.345871449,0.242108846
*C1Oc2ccccc2C1*,1.092531193,1.555645762,2.48865188,0.154427579
*Oc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,1.25041767,1.819708939,3.621787889,0.241468326
*OC(F)(F)C(F)(F)C(*)(F)F,1.851480396,1.310080558,1.829183251,0.112134181
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,1.186783157,1.647140694,2.992672076,0.249754092
*Oc1cccc(Oc2cccc(*)c2)c1C#N,1.208287072,1.614460989,3.147806392,0.192496388
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)n3c-4nc4ccc(Oc5ccc6c(c5)nc5n6C(=O)c6ccc(*)cc6-5)cc43)cc2)cc1,1.233967696,1.707892797,17.61274724,0.251191461
*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)O)c(C(=O)Nc4cc(*)ccc4N)c3)(C(F)(F)F)C(F)(F)F)cc2C(=O)O)c(N)c1,1.368217726,1.581092003,3.153403419,0.228404459
*c1ccc2c(c1)-c1nc3cc(Oc4ccc5c(c4)nc4n5C(=O)c5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5-4)ccc3n1C2=O,1.329999975,1.644120437,2.88724376,0.183522496
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3[N+](=O)[O-])cc2)cc1,1.208636395,1.588343202,2.908404028,0.20299693
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1.242881691,1.580349108,2.963971622,0.200486029
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2)cc1,1.190830229,1.506874668,2.423902517,0.154355563
*CC(=C)COCC(=C)COC(=O)O*,1.155178424,1.49276806,3.269470049,0.245695552
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,1.165103006,1.412961742,2.610860462,0.20138397
*Oc1ccc(SC(=O)Sc2ccc(*)cc2)cc1,1.273621231,1.682682548,2.940386303,0.187987361
*Oc1ccc(SC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Sc4ccc(*)cc4)cc3)cc2)cc1,1.209562721,1.644252703,2.873017348,0.202245531
*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,1.344511076,1.539196418,7.974845834,0.189394728
*OC1C(CO)OC(*)C(N)C1O,1.311294213,1.483974987,4.259040015,0.348907876
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(Br)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,1.339021151,1.624108354,2.926316613,0.179353601
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(I)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,1.433742475,1.680002583,3.129587508,0.179849923
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(C(=O)c5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,1.161898548,1.606985842,2.907162435,0.21459288
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.277027535,1.597451346,2.756848782,0.179786563
*Oc1ccc(C(=O)Nc2cccc(C(O)Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)c2)cc1,1.212798199,1.613303781,3.277424057,0.286060508
*C1(OC(C(C1(C(C(*)(F)F)(F)F)F)(F)F)(F)F)F,1.822016677,1.308228273,1.763329582,0.111266374
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1C(C)(C)C,1.043215521,1.595495994,3.14746651,0.283670086
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,1.022213738,1.57661562,3.023615086,0.270258521
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(C(C)(C)c4cc(C)c(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,1.001547997,1.557316458,3.418674103,0.26981997
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(Cc4cc(C)c(NC(=O)c5ccc(*)cc5)c(C(C)C)c4)cc3C(C)C)cc2)cc1C(C)(C)C,0.980385328,1.505052499,3.172225332,0.244338127
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(*)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(C)(C)C,1.135045356,1.546095523,2.875214766,0.215611584
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)c4ccccc34)cc2)cc1,1.172687952,1.673605077,3.01842416,0.231751558
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(O)(C(F)(F)F)C(F)(F)F)c4)cc3C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.345764376,1.459912166,2.576196785,0.165410873
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(OC)(C(F)(F)F)C(F)(F)F)c4)cc3C(OC)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.295765969,1.449293131,2.354834652,0.13816211
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,1.262427505,1.461199207,2.334902283,0.152623848
*Oc1ccc2c(c1)nc1n2C(=O)c2ccc(-c3ccc4c(c3)C(=O)n3c-4nc4ccc(*)cc43)cc2-1,1.266039427,1.804047376,3.466014492,0.269836747
*Oc1ccc2c(c1)nc1c3cc4c(=O)n5c6cc(*)ccc6nc5c4cc3c(=O)n21,1.307297478,1.838878626,3.616130918,0.289671931
*c1ccc2c(c1)-c1nc3cc(Oc4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.331719513,1.632269013,2.844873748,0.176963476
*c1ccc(*)s1,1.283756133,1.641784422,2.744653294,0.597038429
*c1ccc2c(c1)-c1cc(-c3nc4cc(-c5ccc6[nH]c(*)nc6c5)ccc4[nH]3)ccc1S2(=O)=O,1.212814908,1.731496517,3.291830914,0.266970833
*Cc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,1.209738995,1.745171135,3.3412309,0.233716186
*c1ccc2sc3ccc(-c4nc5cc(-c6ccc7[nH]c(*)nc7c6)ccc5[nH]4)cc3c2c1,1.22005735,1.804667222,3.51199897,0.263202779
*Cc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,1.206598942,1.808011778,3.575208395,0.230983773
*c1cc(CCCC)c(*)s1,1.036409942,1.529926444,2.366607693,0.320117807
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.14435786,1.614777654,2.934515402,0.225378547
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.120952971,1.611380329,2.865002407,0.211413189
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,1.162597364,1.637481461,3.057627154,0.257727428
*CCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.094982437,1.51543097,2.596388887,0.236431842
*c1cc(Br)c(OC(=O)c2ccc(C(=O)Oc3c(Br)cc(C4(*)OC(=O)c5ccccc54)cc3Br)cc2)c(Br)c1,1.625018685,1.594933201,2.852290549,0.155531081
*CCCCCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(C)CCCCCC(=O)O*)cc2)cc1,1.129755307,1.636972832,10.63302635,0.249228862
*CCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(CCCC)CC(=O)O*)cc2)cc1,1.17835506,1.664013085,3.172773003,0.225556948
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,1.00135856,1.500569581,2.835738055,0.305736886
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,1.075103554,1.558267711,2.678657556,0.202420703
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,1.088262536,1.563549825,2.713965043,0.197787592
*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,1.089306467,1.467259008,2.646360119,0.237542815
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,1.113129096,1.694351292,3.199270801,0.217293555
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)c(C)c2)cc1C,1.085604157,1.628953568,3.125337292,0.219509175
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,1.203593144,1.701241317,3.324835922,0.201310165
*c1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,1.161118025,1.697549583,3.326802279,0.217641609
*Oc1cccc2c(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cccc12,1.159483638,1.748725622,3.339414979,0.220093628
*Oc1cccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc12,1.161362337,1.703210393,3.243970603,0.204757868
*Oc1ccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2c1,1.174043238,1.718369727,3.308412961,0.227296374
*Oc1cccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)c1,1.152283822,1.727592465,3.309173495,0.198989787
*Oc1ccccc1OC(=O)c1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C(*)=O)cc1,1.154343518,1.728953064,3.31065068,0.222108797
*Oc1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)cc1,1.170701737,1.764497182,3.5615034,0.235313014
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,0.913331359,1.470519497,130.7575103,0.349800281
*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)OCC)cc2C(=O)OCC)cc1,1.205426081,1.587536086,3.252915963,0.301681661
*Nc1cccc(C(O)Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,1.211930902,1.647733347,3.436331819,0.295623458
*c1ccc2c(c1)-c1nc3cc(-c4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.278237634,1.651368419,2.896571056,0.18416099
*CC(C)CNC(=O)O*,1.12616874,1.468811892,2.59205717,0.257436252
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,1.252835014,1.716848767,3.179388387,0.282900087
*c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,1.317287284,1.531408956,2.557181127,0.17288835
*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,1.336308485,1.531674462,2.619757599,0.150446539
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,1.264285557,1.677682587,3.238586289,0.329475891
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)cc1,1.303952645,1.629686237,3.038289474,0.29081044
*c1cccc(Oc2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)c1,1.284270014,1.662912278,3.029515328,0.262134449
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,1.235348797,1.550041139,2.651953873,0.281094364
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)cc2)cc1,1.160979338,1.636184478,43.00143355,0.295505091
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,1.224361443,1.661233303,29.20320168,0.279921661
